id$centerX$centerY$direction$inheritedOperation$iteration$moveRatioIteration$wcurve.diagonalLength$wcurve.distanceWidthRadius$wcurve.lineLength$wcurve.lineLengthHalf$wcurve.moveRatio$wcurve.size$wcurve.thickness$image_base64_url
2$200$200$4$False$2$0.25$50$2$50$25$4$200$1$data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAMgAAADICAIAAAAiOjnJAAACFElEQVR4nO3SwQ3AIBDAsNL9dz6WIEJC9gR5ZM3MB6f9twN4k7FIGIuEsUgYi4SxSBiLhLFIGIuEsUgYi4SxSBiLhLFIGIuEsUgYi4SxSBiLhLFIGIuEsUgYi4SxSBiLhLFIGIuEsUgYi4SxSBiLhLFIGIuEsUgYi4SxSBiLhLFIGIuEsUgYi4SxSBiLhLFIGIuEsUgYi4SxSBiLhLFIGIuEsUgYi4SxSBiLhLFIGIuEsUgYi4SxSBiLhLFIGIuEsUgYi4SxSBiLhLFIGIuEsUgYi4SxSBiLhLFIGIuEsUgYi4SxSBiLhLFIGIuEsUgYi4SxSBiLhLFIGIuEsUgYi4SxSBiLhLFIGIuEsUgYi4SxSBiLhLFIGIuEsUgYi4SxSBiLhLFIGIuEsUgYi4SxSBiLhLFIGIuEsUgYi4SxSBiLhLFIGIuEsUgYi4SxSBiLhLFIGIuEsUgYi4SxSBiLhLFIGIuEsUgYi4SxSBiLhLFIGIuEsUgYi4SxSBiLhLFIGIuEsUgYi4SxSBiLhLFIGIuEsUgYi4SxSBiLhLFIGIuEsUgYi4SxSBiLhLFIGIuEsUgYi4SxSBiLhLFIGIuEsUgYi4SxSBiLhLFIGIuEsUgYi4SxSBiLhLFIGIuEsUgYi4SxSBiLhLFIGIuEsUgYi4SxSBiLhLFIGIuEsUgYi4SxSBiLhLFIGIuEsUgYi4SxSBiLxAYhCgSN2aqNlwAAAABJRU5ErkJggg==
3$192$178$0$False$1$0.125$50$2$50$25$4$200$1$data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAMgAAADICAIAAAAiOjnJAAAFm0lEQVR4nO3dsUtbbRiG8XM+jafiEqduFnQQodDBggptRZtITSMU4mC7FgkI4tDZ2T+jUCgKpYrQKqLpoGCLutghduvu4iAaY4yniyTid8QK3+3zno/r9w/kBi/0JYOPH4ahB/zX/rEegP8nwoJEo/WAaIeHh8VisVwuWw+5KgiCzs7OZDJpPcR1joa1sbExMjLS3d1tPeSq3d3d9+/fv3nzxnqI6xwNq1KpDA0NLS8vWw+56vXr15VKxXpFDDj6xvJ9382f3+npqe/71itiwNHfWJcVCoVv376dnJxYDWhqanry5MnLly+tBsRRDML6+PHj79+/+/v7rQZsb2//+vWLsG4lBmF5njc2NpbP560+/dOnT7Ozs1afHlOOvrEu833f8O+g53mlUol31W3FICzEEWFBgrAgQViQICxIEBYkCAsShAUJwoIEYUGCsCBBWJAgLEgQFiQICxKEBQnCggRhQYKwIEFYkCAsSBAWJAgLEoQFCcKCBGFBgrAgQViQICxIEBYkCAsShAUJwoIEYUGCsCBBWJAgLEgQFiQcDaupqcnNC51hGCYSCesVMVA/IHB4ePjjx49SqWS4pub79+/n5+fWKyKEYbi5udnS0mI9xPM8r7m5+fHjx62trdZDItTD2t3dHRoaev78ueGamkQiMTIyYr0iwosXLxYXF/f29qyHeJ7nra+vLywsuHmLpR5WtVrt6+tbW1szXOO+fD5veHzliuHh4bOzM+sV0epvLN/33Vxp/t5y9l1VqVScvcUSfaSpUCjMz8/bXrCpWVlZ6erqMhzQ0NCwtrb29u1bww01QRBkMplsNms95AbRYX39+rVYLL569epux0Tr6ekZHBw0HPDs2bOZmZnj42PDDTWrq6ufP3+Oa1ie56XT6ampqbuc4qy2trbx8XHrFReCINja2rJecbPo77F83z89Pb3jKfgb5XLZ2XfVZY5+QYq4IyxIEBYkCAsShAUJwoIEYUGCsCBBWJAgLEgQFiQICxKEBQnCggRhQYKwIEFYkCAsSBAWJAgLEoQFCcKCBGFBgrAgQViQICxIEBYkCAsShAUJwoIEYUGCsCBBWJAgLEgQFiQICxKEBQnCgkR0WM4e+UBcXHtAYHNz88OHD3c55Tr37t3r7e1ta2uzHuKc4+NjN88fedeFlUql9vf3FxcX73hNpI2Njenp6cnJSeshzsnlcu3t7dYrokWHlclkMpnMHU+5zsTERLVatV7honfv3llPuFb9jRWGYWPjtX8ZDcXlyAcuq5fU0NCwtbWVy+UM19QkEomBgQF3Tk664+Tk5OjoyHrFzephPXz4cG5uzpHjadvb23Nzc4T1b6Ojo+l02nrFzephJZPJ0dFRwymX3b9/v1gsWq9wUUdHh/WEv+LoF6S8q+LO0bAQd4QFCcKCBGFBgrAgQViQICxIEBYkCAsShAUJwoIEYUGCsCBBWJAgLEgQFiQICxKEBQnCggRhQYKwIEFYkCAsSBAWJAgLEoQFCcKCBGFBgrAgQViQICxIEBYkCAsShAUJwoIEYUGCsCBBWJCIQVhhGAZBYL0Ct+Pi8ZwrwjD88uVLuVy2HnIhm83G5b/4G4pBWLlcbmlp6efPn9ZDLjx9+tR6QgzEIKxsNpvNZq1X4HYcfWNxOzjuHP2N1djYWCgUUqmU9ZALw8PDLl+ddJAfhqH1hggHBwc7OzulUsl6yIUHDx48evTIekWcOBoW4s7RNxbijrAgQViQICxIEBYkCAsShAUJwoIEYUGCsCBBWJAgLEgQFiQICxKEBQnCggRhQYKwIEFYkCAsSBAWJAgLEoQFCcKCBGFBgrAgQViQICxIEBYkCAsShAUJwoIEYUGCsCBBWJAgLEgQFiQICxKEBQnCggRhQYKwIEFYkCAsSBAWJAgLEoQFCcKCBGFB4g+VkCcVP9vSzwAAAABJRU5ErkJggg==
4$191$163$0$False$0$0.0625$50$2$50$25$4$200$1$
5$203$163$2$False$0$0.0625$50$2$50$25$4$200$1$
6$191$176$1$False$0$0.0625$50$2$50$25$4$200$1$
7$203$176$3$True$0$0.0625$50$2$50$25$4$200$1$
8$217$178$2$False$1$0.125$50$2$50$25$4$200$1$data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAMgAAADICAIAAAAiOjnJAAAFAklEQVR4nO3du0praRyG8bXGHBALtbAQwSagiJUoiBAUPARPAUtjK5LSC7Cx8xqsrMQiGLEQERMLFRWtohDtLLyESGISY3YzGJE1Wzczr9+3hud3A3nBB/OR5u/W63UH+K/9ZXoA/p8ICxIB0wO8FQqFfD5fLpdND/ksHA739va2tbWZHmI7S8M6OzuLx+ODg4Omh3yWy+W2traWlpZMD7GdpWFVq9VYLHZ4eGh6yGeJRKJarZpe4QOWvrFc17Xz71epVFzXNb3CByz9j/VRNps9OTl5eXkxNSAUCkWj0bm5OVMD/MgHYW1vbz8+Po6NjZkacHNz8/DwQFh/xAdhOY6zuLiYTCZNfXoqldrZ2TH16T5l6RvrI9d1DX4POo5TKpV4V/0pH4QFPyIsSBAWJAgLEoQFCcKCBGFBgrAgQViQICxIEBYkCAsShAUJwoIEYUGCsCBBWJAgLEgQFiQICxKEBQnCggRhQYKwIEFYkCAsSBAWJAgLEoQFCcKCBGFBgrAgQViQICxIEBYkCAsShAUJwoKEpWGFQiE7L3TW6/VgMGh6hQ80DggUCoWrq6tSqWRwzbvLy8u3tzfTKzzU6/WLi4uWlhbTQxzHcZqbm4eGhtrb200P8dAIK5fLxWKxiYkJg2veBYPBeDxueoWH6enp/f39+/t700Mcx3FOT0/39vbsvMXSCKtWq42MjGQyGYNr7JdMJg0eX/lkZmbm9fXV9ApvjTeW67p2rjT+3rL2XVWtVq29xeJ9pCmbzabTabMXbN4dHR319fUZHNDU1JTJZJaXlw1ueBcOh2dnZ+fn500P+YJ3WAcHB/l8fmFh4WfHeBseHh4fHzc4YHR0dGNjo1gsGtzw7vj4eHd3169hOY4zNTW1urr6k1Os1d3dvbKyYnrF38Lh8PX1tekVX/P+Hct13Uql8sNT8B3lctnad9VHlv5ACr8jLEgQFiQICxKEBQnCggRhQYKwIEFYkCAsSBAWJAgLEoQFCcKCBGFBgrAgQViQICxIEBYkCAsShAUJwoIEYUGCsCBBWJAgLEgQFiQICxKEBQnCggRhQYKwIEFYkCAsSBAWJAgLEoQFCcKCBGFBohFWrVaz5PgCfqNSqVhyiub3Gpcpurq6EomEwSn4joGBgY6ODtMrvtYIq6enZ21tzeAUfMfk5KTpCd/CGwsS3keaisViIPCP95tgiUKhUK1WTa/w5nremLy7uwsEAmavBOJL5+fnkUiks7PT9BAP3mEB/xJvLEgQFiQICxKEBQnCggRhQYKwIEFYkCAsSBAWJAgLEoQFCcKCBGFBgrAgQViQICxIEBYkCAsShAUJwoIEYUGCsCBBWJAgLEgQFiQICxKEBQnCggRhQYKwIEFYkCAsSBAWJAgLEoQFCcKCBGFBgrAgQViQsPSuydPTUzqdNr2iob+/3y/XkSxhaVjPz8+3t7emVzS0traanuAznDyBBG8sSFj6VfjR5uZmKpUyvaJhfX09Go2aXmE7H4QVjUatupwWiURMT/AB3liQ4I0FCcKCBGFBgrAgQViQICxIEBYkCAsShAUJwoIEYUGCsCBBWJAgLEgQFiQICxKEBQnCggRhQYKwIEFYkCAsSBAWJAgLEoQFCcKCBGFBgrAgQViQICxIEBYkCAsShAUJwoIEYUGCsCBBWJAgLEgQFiQICxKEBQnCggRhQYKwIEFYkCAsSBAWJAgLEoQFiV+cwfK6pOK07AAAAABJRU5ErkJggg==
9$216$163$0$False$0$0.0625$50$2$50$25$4$200$1$
10$228$163$2$False$0$0.0625$50$2$50$25$4$200$1$
